Freq_f1_t1_el1,Freq_f1_t2_el1,Freq_f1_t3_el1,Freq_f1_t1_el2,Freq_f1_t2_el2,Freq_f1_t3_el2,Freq_f2_t1_el2,Freq_f2_t2_el2,Freq_f2_t3_el2,Freq_f2_t1_el3,Freq_f2_t2_el3,Freq_f2_t3_el3,Freq_f3_t1_el2,Freq_f3_t2_el2,Freq_f3_t3_el2,Freq_f3_t1_el3,Freq_f3_t2_el3,Freq_f3_t3_el3,V,ID,congruency
44.3757879653794,20.6207473284064,-39.334255389215,42.5337633755576,6.99510966058129,-41.6126856658712,113.472912895792,22.4379605112278,-19.1157496138138,124.747096398801,14.1610157955036,-29.2117521030503,109.712094153827,15.7725536653375,-26.8021970898627,68.5749147859837,-2.84394101007836,-4.05818198112778,9.900999999010219e-51,28,incongr
57.4654670825303,-8.11390711816126,-27.0838114078502,30.9868032268073,-23.7912504209884,-29.7175015091216,-14.2200895193704,3.0558725433243,-1.22675654519348,1.92209807990308,-13.1375322577368,33.6727072875364,16.4750623160883,25.383833967687,-4.13502474712225,-0.489909604928612,36.7668629451248,16.4091068254748,3.3333333333334785e-99,28,nan
43.0260234751358,0.939161334137573,-19.3028464612164,-9.22729348142028,-7.98442861702516,2.76404272074727,-4.55006953705146,-2.18751552605694,-5.81051870517136,7.10718853694102,3.1619191562876,-13.7157740031844,-17.3550576027499,21.4923490115075,-13.3527676065151,-5.61856734922393,5.01453901537841,-10.4350038643028,1.0000000000000218e-50,28,congr
31.7987786585095,15.2510122890478,9.71331804021746,-15.9334793659101,-4.20437105739798,-13.8171902976296,18.9951383056173,-4.50480428887328,-18.0351519344857,20.3580634349656,24.020712305179,-37.5904552968717,32.3430594781043,12.0973110157086,16.5526665821927,3.78330969038591,0.4864225023202,-14.3435259789331,3.3333333333334814e-101,28,nan
20.8883497436121,-13.0906073202168,-15.0334344232734,45.0099997635242,3.37283259054732,2.0525830420479,-6.04724458236939,-17.8062451719019,-13.9039817836862,54.8105403187776,59.5332828143022,-8.81767181688739,39.5088080459493,19.4980814391274,61.5143482511903,20.0184090436143,24.3883056748023,8.25282089406495,3.3333333333334845e-103,28,nan
55.8431179959595,24.8143068104013,-4.87981936869318,6.89493196356608,-18.2173249151292,-1.61453048307148,15.2888227158369,-11.4516549005699,-33.774632219326,-19.5400116260037,-17.2675661017611,-44.0067924267694,32.5036407144331,12.5767319166882,-24.1457358926107,-27.3606373548585,23.6479714363755,-26.5293998052428,1.0000000000000228e-52,28,congr
106.752316046,69.9965551561634,8.68944706979367,39.5129190993397,47.3986090343847,7.4009046171092,-14.0662327465411,-3.21012997366862,-1.09162189782421,16.3713024356051,7.55862976195797,-41.7411639666278,14.7973994012929,33.5241708202991,4.87038265174483,1.00142384619728,-16.9605231441857,-10.0974736610571,9.900999999010229e-53,28,incongr
-24.51601013483,-24.8799496413873,-4.02120793105808,-20.2002564435132,-27.4262572854844,-21.8572176572105,-12.5697581365589,2.30083757627808,-27.5808960996709,-25.5355091425258,-14.3343356151409,2.95089679340686,9.5773447159477,-2.00673570492699,-8.40354684660932,-14.6033997000759,3.84748462703033,21.2834195128886,9.900999999010237e-55,28,incongr
7.09638831691243,11.9342472620525,0.9487683058166,-12.3722494388969,-9.15935544139999,4.13495351603907,-26.0929147495458,-17.6707124373309,-8.13675571651896,36.5031818220079,19.3648574614446,-5.15418748025849,2.59833474164095,10.243762245856,20.5728788737693,-28.4546728254777,-3.10848175584988,34.5905714299962,1.0000000000000236e-54,28,congr
15.0191974351778,-8.47094219306469,-22.5080089474031,21.4538349484142,-21.4016409032215,-14.1572234908149,-30.3166714039573,-26.0145325547531,-33.1238211229299,-8.89871314208103,-27.0701379443558,-25.6871128441808,1.10822068670271,8.50617613309931,1.54228088836692,0.636259016088544,6.30544374730518,-5.4542347504486,1.0000000000000245e-56,28,congr
23.7181145853577,-13.5437773180058,13.9519637952086,-4.9611288974116,-28.7963856543786,9.01194453704101,3.55886550112483,-47.0397277459641,-32.9180403491248,13.8317600567819,-17.9368203029604,-23.0293690050547,-3.95331979877684,13.0219603648389,-2.16850745392899,13.3774831089969,14.9705754505658,47.1826641417143,1.0000000000000253e-58,28,congr
-28.7106356859478,-3.84467947508167,-11.2964967502224,-11.4454714014955,-13.2440267350288,-14.8018137319542,4.46100971985771,-23.7028590572784,-47.2535365709851,-6.19602681484683,4.95167421559404,-20.6379743725021,3.25215186853462,12.1104437766605,6.6627498579552,17.0728136862261,38.6974695998562,6.14724329233188,9.900999999010246e-57,28,incongr
48.6518669963502,15.9580038994584,-11.1406003470245,25.9865423121969,6.54242551731752,-19.1035927014424,6.6000051838122,3.87813231850763,-29.1429980801091,41.4651041930374,30.7599365344789,7.47001298001118,12.3740580565233,6.37740396933833,-10.067698032695,-7.80660528313571,-1.39204559568898,41.485369558882,9.900999999010256e-59,28,incongr
9.66182975209965,-27.3595624632995,-33.3590526888348,-34.110523595393,16.645405085466,-14.4349687624962,-28.8006868167725,-4.72291588031352,-9.6700601941594,-2.90544839847355,-13.1094850011455,-4.27779667630204,-14.1988049532713,-8.46734802657864,13.2687958735622,-17.8944516185288,-1.71231917701193,-5.61518269478156,3.3333333333334876e-105,28,nan
191.23238464801,10.4788452505581,-14.6290510193633,44.3933593335207,3.93723844505589,38.9095331946912,28.7403451713075,-8.97512877519855,11.4670787713203,60.539928677692,-7.54950927283952,15.5856305448164,32.2840879419201,-9.21696926493606,-12.7971065960934,-7.35650487805844,-20.2218067600781,-36.9209183328333,3.3333333333334905e-107,28,nan
27.1891476717346,26.8851046022656,-18.1091651481972,3.56032585391257,-13.6035951157352,-37.1340347801744,-13.0582546168182,-24.1400224544693,-24.651094472014,-22.3435386783156,-5.77059073634757,-34.9608761847016,15.2884012935781,-25.0925124586834,-8.7985026392621,-26.4841107718324,-29.2457889935331,-19.6757907228769,1.0000000000000262e-60,28,congr
31.5093170054548,-6.73766299685682,-26.7588884169138,-11.978435782602,-10.5500070858304,-18.4062957242767,1.11974322368039,-3.34581019381755,-19.1704006667113,5.82281954271827,-28.960598591715,3.4171556438252,-2.65668350419291,-10.9521140152204,5.90493223583927,-27.9146228511408,-13.2791656210012,21.0144798029776,9.900999999010265e-61,28,incongr
29.0335697125075,-28.3549302648871,-10.4596958619381,14.6852371649981,-11.097445090914,7.20677711702989,5.73882221781176,-15.3913697636956,-18.5589235574184,5.66650582204825,-27.8275000316249,-23.5699220416694,18.7958174534477,37.3821210649424,8.25298498072266,0.683500109865697,13.3693788646342,-12.3846924813885,3.3333333333334936e-109,28,nan
36.6972684501795,43.0642823004528,37.5540309556849,8.98083104044397,-1.57976416352397,29.1853509478737,-10.5992494413882,33.0218121389635,69.2477704238801,-2.59579394125701,36.1597340259841,21.7511328505325,20.2408243743626,18.4937948183482,8.02772340728325,-12.7407634706239,-17.3422033473997,-3.41651813029602,3.333333333333496e-111,28,nan
43.8618033319837,30.3958566342577,-16.0162944835439,12.7023832813923,36.5715153512885,5.08088050238192,1.6533965360564,-7.62132887017592,-33.7677736206338,-7.43069329271496,-10.9038585099705,-36.2180929621721,-8.20834021766666,14.3951759876715,-6.7962482808744,-30.970448952634,-9.9561698902148,-15.2618207049871,1.000000000000027e-62,28,congr
-8.62839525905199,-35.812770449775,-7.03345433458203,16.3192605278567,-12.271638759453,-30.5499949095772,-24.1443486924281,-29.6340236773699,-10.0491416715228,-12.9577249826247,-30.0062949352918,-15.6554312198302,-3.78134989956503,4.10126782209314,-10.0554226402843,-25.5995591066408,32.7226620882232,6.87452126442137,9.900999999010274e-63,28,incongr
10.4617180434093,44.1777356719074,10.5037837715356,3.69751161306537,29.7008675182067,12.0016455033913,-16.6860563041904,20.3882296581063,-4.14931283949546,-11.6895283960346,-3.48897486809139,36.4136790881921,-9.25734454514985,6.17492309612229,13.2663413731845,27.9275660512616,22.9933968147957,34.559805769741,1.000000000000028e-64,28,congr
17.3836131618642,-2.45390946362175,-2.63657898617589,-23.2350478449495,5.84110118372828,-12.1746628077292,-2.00806383355074,-2.70435625012068,-15.0293436664052,-35.3126101341167,-6.91613902707118,-1.00614214140345,10.86666593222,32.37365834408,-9.75659898498835,9.02203959302309,11.7679114644722,3.75099953033205,9.900999999010283e-65,28,incongr
62.2784243881839,30.3653939688418,-27.5005389796534,84.7756770175326,47.8527212635528,3.79448634801518,56.6709517815545,12.45080472106,0.285081256452409,75.1927154855619,30.6978918621858,13.1633579597663,-25.2322708160188,-7.85579889240556,33.3758222427777,-10.7582552217714,25.9412969742755,49.0950413325866,3.333333333333499e-113,28,nan
-5.50349560926693,30.4915749999536,-28.633545137951,13.6410352020846,-13.7952389121187,-31.7356064540151,-5.60808345902504,-9.79960721072318,-12.6435258533802,47.0423219513969,-21.3279935231279,15.359356699442,28.2303143107015,-4.03927090440818,3.96684794282841,19.7999926203919,26.7052691302971,40.3947819031417,9.900999999010291e-67,28,incongr
-5.97925746149917,-44.9931885854154,-39.9506786485174,5.53767835017741,-18.6826324874156,11.7066918473681,-28.0048497864642,14.0540886887967,10.0031859566515,-28.0600300497561,-15.6050782234876,15.3596834057576,4.86279640180977,0.824199933417061,3.44634885506111,-5.54255788000152,52.11293971361,28.2049097884946,1.0000000000000288e-66,28,congr
-6.83002860769596,-34.8867461592471,34.7597263664656,43.03361477747,-28.3402869614468,-0.306367201401995,38.4409630095111,-1.65764645617521,-11.7035943407626,8.59712379524128,-20.9960694850265,-0.0274431000733833,4.62593772041856,30.6847379395851,27.465574696353,4.72234645713147,5.61804676292426,17.6461188351412,3.333333333333502e-115,28,nan
64.0379824520123,-38.9865680972309,-25.5181084005655,0.694448993189856,-27.5290443459687,-26.4633599339167,-4.4781550507301,-23.6245099809865,-25.6975641150171,-0.826730341833914,0.761104182923252,-19.7590373093001,47.9765414060782,11.2153104546047,3.99399782592768,26.3206518680697,48.4982284086754,22.8493020280249,3.333333333333505e-117,28,nan
8.42963824073347,16.4674360357154,-19.6764716901865,-7.86514776262191,4.25509587744783,-13.4018770886235,12.865131160156,20.9012593835369,-40.1903401963027,21.9577072593433,6.49057128878105,15.2362766972507,18.9455155802513,15.50449523606,-14.38185161536,-20.3622224631073,-0.0274667243065518,8.712007648426,9.9009999990103e-69,28,incongr
15.6300506856527,-18.7285876382684,-38.0717190219183,45.2925604451506,21.8729048312656,-22.7255131910088,19.4401317761169,29.4858520552936,-9.34176032341956,35.9167888893539,0.712172609339559,35.5741219952957,-15.8201195068414,-2.06121272554938,30.0612231233566,-10.7598014269006,-21.3543524663816,0.350773167741817,3.333333333333508e-119,28,nan
9.36778833543342,-0.533729618595282,38.4616369087149,0.143389007190237,11.9395054973951,24.7029565450868,-30.4099467817348,-12.8183393223938,-16.1685893435916,1.64898945503212,-1.45847403614614,-14.8116140031454,-3.8305491236426,-12.4491352207731,1.38975634908335,-23.5243958184192,-6.27264362347762,4.40711805838388,1.0000000000000297e-68,28,congr
57.7348579657285,51.6169889981283,-32.6780598062896,-6.05423423582195,2.11648451344876,-7.24631705705553,-19.4396400317577,9.40989780410859,-34.2347578282145,-9.18379303668677,7.51385441207846,-19.8029581768949,-5.58272356850602,6.70217964362076,23.1355406363871,-5.48055641793545,0.666603490157958,-23.965657991048,1.0000000000000306e-70,28,congr
30.9614601205031,17.816027266405,17.4231890390771,16.5664651439785,8.26450186892412,-17.7208663608936,25.931356245517,-13.198779329481,-15.0246102726748,57.3516613820829,17.6486128662499,-16.4463955601398,35.9234560252164,16.0942532879091,-10.8063125415573,16.312780130832,2.26334043143485,16.157128596532,9.900999999010308e-71,28,incongr
55.637463668857,-22.8254223273291,18.4373303528684,44.183863268981,-23.4109086907423,-3.10174826463525,11.1596235315689,2.7737384503354,5.77178854763052,-4.6850867389223,-12.3962160109584,-12.8019064039341,53.6861499295924,43.3458234835286,42.3806500806958,-15.3218171551521,20.09235024197,19.228727585741,1.0000000000000315e-72,28,nan
-28.246811921205,-1.75129895439258,16.1517706809432,31.9126054893416,-16.2929195282813,6.17155054265427,29.5248395330558,-14.9738852185247,24.6535171908181,18.3094526129784,36.8820597205285,14.8192919978564,44.46022681106,23.9593036973093,5.69609383402162,14.4479056985979,-7.87350492272906,-13.4203221517945,9.900999999010317e-73,28,nan
9.52584157846098,37.4735800012179,18.857829764451,6.29866770324042,26.59920160768,13.1861217367581,-11.0018701369741,46.8382460132663,-18.2479558333685,-18.0741920164782,42.7676379003882,16.4293810095518,59.4736722644069,98.8920561531516,72.6478885610711,-10.5971259487222,90.8183427424621,17.2842859396446,0.99,28,nan
15.6928822745693,23.1272112762816,-13.9118017004391,-15.0457940260356,-13.4909896380758,2.28196670580068,40.9972636724635,39.8945194315036,3.17647643439765,49.8390005804606,6.22883552143776,23.3462859990459,59.632496041131,7.06550298095754,21.5781860639436,-19.99840787768,5.22674834519755,5.34514957353642,0.99,28,nan
96.4851366226214,-10.1604234062858,-19.727025966514,45.9555779225039,-12.2018220021361,-12.0403885361201,7.95656476463782,6.78944401098981,19.4607244480994,6.46031700143496,2.15488045666922,14.1696549605002,-4.74619570715641,10.4721686041558,4.97858219297095,-37.8619944761538,10.1701293518455,43.7605686623842,3.333333333333511e-121,28,nan
40.353877901552,10.7436987773198,-2.06058893590361,21.4079711813362,-5.89613473542175,12.6147601488842,-1.01323598050669,29.2276381409313,21.7346289150043,-7.31599793483979,-9.52051888108309,-23.1281618463716,10.1108399672793,-9.35991266268043,45.9866432447543,-31.7000368083897,-37.2454712023572,-17.3026932893396,3.333333333333514e-123,28,nan
67.1798374811943,-5.10988771542909,-22.1545426145947,3.79776239721776,-19.9477544419263,-4.54505307131319,-29.7132039497151,3.35279163352408,33.5908791725941,-7.16505468222167,43.7753928776009,49.8855556645777,16.4031499542748,53.9016157798062,43.8220579226401,-16.4433698649693,40.1448041022148,15.3451889214524,0.00990000000000001,28,nan
-62.0435421881544,-14.5015016758395,-24.120300558153,-33.046713112359,-26.8348723806307,-35.3528734011172,-17.9740787439415,-18.8625170223674,-24.1860677090848,38.9818383866287,19.4090780011472,-18.8363081363676,65.3391352353655,84.8575034046902,72.6871974686634,-18.2554912830269,38.7820090193084,6.82845626355023,0.9999,28,nan
-0.245009076340516,-23.0269375178525,15.7380992793143,19.6708783864842,-4.29486470508877,3.74320894159891,36.8471218774984,-28.283414407516,0.801444796917933,16.0446439489294,-23.5065513876703,-26.6840382512686,31.0291093637008,25.4410666126763,35.777349995556,-23.1709196457904,-9.61514439693031,12.7700391283734,3.333333333333517e-125,28,nan
23.0836144724372,-17.0118034287847,14.832313694546,14.7005091631073,-0.0276321292150237,-19.3067767474412,-14.8992249534148,-19.7326644473195,-2.7966425915378,-27.7003450709592,-25.6947681314569,6.02273182085934,30.7090686048272,32.2002461099404,21.6850278672017,-29.7136519247702,44.625419255866,2.37005280431708,3.33333333333352e-127,28,nan
46.9279802743885,42.1233665606025,39.9780857030621,25.6758075675406,2.89705938149371,34.6737029261201,12.6820984067904,4.05731604683685,19.0610181143898,-13.3674070853183,-16.0769459097477,-18.0053886644219,84.6437335520368,3.04047116168189,20.6864142796941,39.2870652107476,-13.6391522851891,-34.7794738742856,0.999999,28,nan
41.5308676881169,23.9995360486551,-34.3769642683142,12.0152051529785,20.6069866758738,-9.72390852061737,0.669350314562748,6.5571541643992,21.7101152352027,15.085737462947,-20.1847557249883,-18.9264644460269,13.2085983392827,-10.1031688683191,-20.4671136976857,-28.4777384553806,-36.4676765163223,-42.7102574376435,0.990099,28,nan
8.67309590752626,22.5400051808689,-1.26492280003136,7.09695239976397,69.8801422282085,15.4150636648446,-2.27364639084813,2.93754318610755,3.64949248816249,-0.997525443373226,-15.610625147801,-10.6194252608919,58.3236522876762,3.21216760102116,-12.5640215453198,-3.56870079648782,-16.6421482280856,-10.6073311006058,0.99990099,28,nan
14.6426545106472,-6.52942680008758,-21.1522116598707,18.9224285764277,-1.79747118670615,-30.6359268463133,-3.52772504468762,-21.4599701125774,-28.9568048248138,-27.0409936683062,9.8154892143567,3.78195629689808,12.1718771109008,24.1265515038816,13.4923961682207,-30.0583928804362,46.3228931186513,-3.39133372436499,0.99999999,28,nan
94.7186657709212,17.4406427067102,91.8340297691806,25.3915902707804,0.435717329679331,87.1057542733005,13.2744354835556,-14.843314207061,65.1057777200015,57.8952092125117,62.0922634407869,75.9239114486203,12.6361882924971,21.0209358173912,21.3235995219766,-18.2302091410962,77.1641346670083,49.364647424705,3.333333333333523e-129,28,nan
-6.79525318169132,124.453415326334,9.45913854476252,62.7468798657279,26.7373883515439,-13.6517066682589,11.2666629579099,37.3260590139583,-7.29070565275975,8.14194585309789,33.9106388084612,-25.080198550223,44.6149677359615,7.40985882311792,-27.6929444054647,-3.84264557681485,17.6078535607283,-25.1800481572423,0.009999999900000008,28,nan
70.5956744386689,14.3573490541781,1.94766954381361,11.8905166361515,-14.2238466161372,-2.54372412272601,1.93990228520512,-23.2096746960036,-18.1224172377143,12.783422529117,-17.8308574076181,22.5253298962925,31.3849708474072,31.8155479707436,27.6063841081922,6.39744074385121,-9.62665818626594,30.5639867456826,3.333333333333526e-131,28,nan
60.8990135837708,23.5433623491437,-2.40108109145603,49.8044827396748,28.48825196378,11.8671393179052,12.5279570224396,8.36958596155934,-12.8561721815399,19.3641179410218,8.04979850837122,6.08355923695586,33.2259521844138,0.752645403087558,18.3095561632198,-12.7918220441481,-4.98184307650235,13.1343872836401,0.9999990099,28,nan
21.1157370348463,-28.4898929067121,-9.60768590197418,6.81687923556862,-14.1259744651589,1.25506083721271,-8.82422786067734,-0.712742829005308,-16.0789081370118,5.17448145050979,50.4074812568396,-14.1646778358413,14.9966979320853,30.5355718035013,99.3289012771037,13.6877049876043,41.0667506273509,82.3498809652011,3.333333333333529e-133,28,nan
23.8541820477667,16.1037959126295,0.539198632782547,42.8623351269997,16.986728031156,-3.72726161627445,5.13046106744235,17.5693182697122,12.23649722348,2.17858742619614,22.0883997588223,11.1038546881499,12.7837915153736,15.9506937904645,30.0833543416483,19.5896675905258,82.0484860144528,35.2901460396064,3.333333333333532e-135,28,nan
-2.26223170915482,-18.2944580340932,-8.6155326501201,-6.35566994081826,19.7068384679181,8.94863001665062,12.8312248412817,53.3326770807794,19.4276754883883,31.3150066480087,77.9658480930611,18.2504455943431,22.0954980099517,29.913759303046,22.7731858933008,-24.7785316228085,20.7354513524617,16.6131571312413,0.999999990099,28,nan
-8.01456554760923,-14.3472868708013,40.722715944894,-16.8359403272016,-22.2359789831937,-2.44190931763743,76.2987073375088,36.3049607648712,-2.30950054987036,42.4322580242098,36.4633907140775,-5.88465856817387,4.44244433337301,19.0618398453953,29.0919188005684,-23.4231583874178,-8.54435754397174,39.7467853061139,0.009999999900990009,28,nan
53.0011013992613,-31.1939798569086,-30.1053736810395,35.5707735490593,27.323403456714,10.6906112761391,19.7388199451189,-5.29158093302508,-19.6972389795696,33.0002036077105,-13.7576568572082,-31.8873456479069,-22.4802260666047,-2.59038249894408,9.4759534298509,-28.3760438385086,-40.6592596734607,-8.64271023056477,0.990099999999,28,nan
12.5799728588526,1.79464607130593,-10.5244463275545,0.53434033653733,-22.095483929143,-11.9170591016363,33.0533368523771,15.7135986040888,2.06508207562562,-3.5323445089844,3.78320403847389,16.3927316942627,-2.82339937900468,18.4468335784124,8.86317383298755,-46.2246985211491,-16.7317406741726,0.462537806031388,0.99990099999999,28,nan
83.9995153971774,7.33594962310374,-8.65160642620944,54.9607050358184,5.39196577054111,-1.90516657554103,30.0334455948155,-9.91662122464782,-4.94725789852649,-0.0381595804382293,24.4961897095041,7.17846873023198,18.5875389588013,-0.867530065917533,16.941481829841,34.3655666350561,69.9618980970432,106.764689530115,3.3333333333335354e-137,28,nan
26.9799800713711,3.70065923362851,18.2645055590179,-0.213897104092582,4.07188544102635,-1.28111485602111,-18.2910404572855,9.90555935963476,4.84763798897583,-19.3126841548408,26.704499512799,40.0022073996548,-10.4745875527084,5.01086859371739,-6.9178527541601,-5.42389756441208,46.4239969182558,35.0479159940712,0.9999999901,28,nan
78.6934273627194,-9.64658964901171,-22.0549770089198,76.9413709060742,-15.1578571398071,-8.35616203539154,4.23479525629048,-12.5251751952839,-17.3205974737632,-3.91959814568049,-12.2620400614322,-21.465814104226,-9.82244726273848,-30.6328373510986,-20.5914221874832,24.1836400230048,3.91104978140725,35.4642394356698,3.3333333333335383e-139,28,nan
173.28450157295,87.2678464890785,-2.3705471147524,130.467965639284,52.9224558667438,-21.3840191493036,87.4341300375582,60.0856048119545,-11.176110078753,48.9066346820163,13.5967303204064,26.7235605894207,25.0712575743659,28.9177280288441,4.71097716916265,57.7334772535837,60.0531176155509,42.3437422759122,0.99990099999999,28,nan
7.68097872536921,-17.3846081762647,-14.4552705840388,-9.41089589897824,-5.19240842136409,22.7510378216181,31.2247909274581,36.3748621176523,50.875391660177,6.6276068572675,-10.7112003830649,9.64847184198965,-19.0257532501817,-14.2600990360462,-6.42133457586056,-13.3201135286833,0.115695816510806,14.2729953481475,0.009999999901000008,28,nan
16.8048445301916,-35.7198497710305,22.8736341171481,-35.0973692220735,4.52914504607561,46.2999552214661,-24.6097694862636,-15.3796759749457,6.6668332546072,-10.0988567656381,-5.44323991466182,-5.42620134668649,-5.53992908180782,3.02237584511286,1.4273774858032,6.03449527905323,6.72598980728647,38.6732386735725,3.3333333333335413e-141,28,nan
67.2408581500346,-5.11419074274431,-48.9269022692294,9.7284319320161,-7.8913981390126,-39.0843306097319,-19.4885225696148,-36.6138449813359,-29.9755363155116,10.8517821573718,-14.3160104236768,-35.0446382724988,6.278100023187,-18.1359610406533,-9.89121572102895,13.9667474888193,2.41734656412277,9.93763130797395,0.99009999999901,28,nan
-14.6444600350114,74.2074524308342,22.5876669185704,60.1289139895415,55.9724366743703,-32.3921131178481,-8.360302876276,4.19158045426211,-38.838611767408,45.0037351797457,72.0073165180746,10.574370708022,-23.3720950267228,-22.8030652995757,-22.3807094271953,6.82645379997626,-4.12440913426271,31.0887934318882,3.3333333333335444e-143,28,nan
57.8063289245331,29.137891850179,-24.2402925131232,73.6933439832227,42.1681418406958,-32.656045321037,33.9078220887642,43.7359913009109,-20.2705842969651,16.4368871898045,19.2623257198167,-2.99788248675219,-3.03147618500469,20.4604362397804,-6.10659021153354,-16.1821965431071,31.496627980727,12.7370107565282,0.9999990099999999,28,nan
30.6790090649153,-30.4117916291029,-29.6125436701401,11.1532751658676,-34.0649544084019,-20.3983085344601,-21.4420293960366,-19.9580282646768,-19.6926414272416,5.83118344888835,-1.19149445607034,-9.88579495422633,2.92262214230602,-7.10609924651535,-24.6938799178965,3.28972405163111,0.355750042226403,0.70295260037006,0.9999999901,28,nan
-2.33307127283186,-23.7207095424151,-34.2458342138767,14.9153472935475,23.7827489934474,-10.9590853894944,-12.41200956621,-2.74672858227902,24.4684503771663,20.6860403043616,-18.4429680065061,-31.773829223327,-45.8147279616553,-29.6859591646218,-16.1463217891641,-30.3035616758023,-4.88585408481948,-6.681750391093,0.99990099999999,28,nan
50.1007580623272,-14.1153217140425,-24.1091265093989,3.19454036889124,0.143313601274084,-26.0874762396399,5.07131078400327,6.12194632949148,-8.12688158838248,-12.7515311773059,-6.7961733447224,-24.4294707492888,-21.6286980789206,-18.5171219585138,-11.2976067208677,27.2917999005867,9.22764751022425,15.8864247243824,3.333333333333547e-145,28,nan
39.49433090133,36.4796481358821,7.78786971859376,-3.30596979010671,36.564163979453,37.5252175407158,-10.2825824964745,-11.6181318554003,-5.58702667894915,-10.5391573398487,20.64700313629,3.51204556864346,5.68457762521169,27.4094861150424,0.47192657729426,16.7041849996744,59.2940603234457,9.4945797138534,0.999999999901,28,nan
-5.36819093627819,-33.4329522268453,1.87060203383505,29.9565811389601,-38.4210761737502,17.3200847616492,-9.13299636278173,-35.550478631694,-7.05257224558064,14.8925442199497,-37.9641843210266,6.48890940084081,-9.35387038848948,29.3634633070975,10.9692471669115,-11.871666786845,43.4454915430701,51.0691911474642,3.33333333333355e-147,28,nan
-14.5684583886222,-24.9152922644301,23.0103248267928,-32.407013977159,-21.017896328422,-17.0420957209189,-42.2100708816294,-42.4518818661047,-21.0014025841998,-16.6652296219692,-9.70075269393443,27.6159621838401,-26.3194361866681,-21.6704675792977,18.7794945703942,-25.6763921433803,8.65548352885993,104.014832621133,0.009999009999999909,28,nan
5.13561214128194,-36.4096710745941,-16.2552266671121,77.3490185881795,-20.6210195424506,-7.75092500526746,20.651588734952,26.6933127902145,15.1944081203943,14.1168934573876,-4.46085230234193,37.478845143005,-1.67675362237494,0.644566654982759,4.97600478944809,3.9491427167834,17.9035148796625,25.9620203340279,0.99999999999901,28,nan
23.9462882051176,24.3425859067059,46.3062284282893,-19.5002241710833,-38.9758249112123,19.6586810612755,-34.2561483055936,-26.2818648615278,-25.3395532452964,-28.8264862559914,-34.635856604856,-18.109132934832,-9.78593229061006,16.4831528874971,17.2174798921128,-27.1730316173077,8.72278264839235,0.296490440358196,3.333333333333553e-149,28,nan
28.5854660068169,54.0339643338947,43.0183169703525,-5.33764943102865,-15.1473840386476,5.66527391586477,2.61085168543515,-14.5320427212502,-8.59811170831093,-3.77507215366187,-8.6694996515597,-14.8830032487185,-5.67276690005492,-4.7270215966051,-22.3195468041771,-11.3442763193024,8.0707569027526,1.20137606909424,0.009999999999990109,28,nan
101.85994784699,7.67411321125834,13.2822426255115,34.3606220197371,-0.342499201645042,-0.159554955825872,32.8212806577885,-7.93938386390928,-7.68505356273728,84.758625765141,-12.5886387383827,-14.4285489359121,-23.3690953367634,-18.7174812753231,-31.4944285429575,3.48551812945843,25.7117607486886,-6.40669319960315,9.999009999999918e-05,28,nan
54.0740954764825,-10.2948937045105,-40.4065269008906,25.0322115851397,34.8824161048591,-30.2271415638041,-4.01506049254181,-11.501969010474,-29.9187544849953,-9.91872393894125,-13.3699228172718,-42.5824850604332,-11.8129815684516,-1.23072902413224,7.46170593532327,8.22172351310865,2.41379620638618,16.9709515160835,3.333333333333556e-151,28,nan
102.279938416945,79.1312300297946,-22.5418415965446,93.9522201836995,47.6592848646664,2.23545114542209,37.623628671637,-0.0825215253800618,-30.9949167296038,74.3042248080002,6.74527791739574,-27.4807908848268,-32.4945815829366,4.26165190496806,-36.1118776706504,-29.0541616207498,7.05685852840401,-26.9490226648033,9.999999999990118e-05,28,nan
-11.3789541931895,35.8223828790794,0.875961561387112,24.3988234719779,16.194059087201,-8.30122326468077,-8.08522705438405,18.0655490849984,11.8641394774447,29.6442606491142,29.9977956326266,21.1643823215123,-29.7192445020957,-17.8013655344905,-16.09128840482,-17.9776087959984,32.1382309028456,7.31031997732005,9.999009999999926e-07,28,nan
22.6192081110392,-2.37835394815834,-15.2311914200621,32.0298376709003,-0.474183315775163,-13.554522691448,46.3705726382648,-26.5056096317022,-15.1109434555275,42.9085983321773,-26.5281576962982,-23.6116084057544,-22.2472828067547,-34.8314358960386,-33.2653035405624,-5.39974252091861,-12.2942045391064,-1.34105217810908,0.9900000099990099,28,nan
39.5897391995783,14.0929378637648,-31.0091457965567,10.09474497917,-24.6862120692021,-28.8676624073852,-5.84790590620264,-29.0842107839914,-17.5960561225906,17.5112611204279,-17.1897342806629,-37.3262974035493,-23.1480072740189,-26.6851096372294,-34.3059200173194,-10.1322474202753,-29.9186721999221,-44.9375515131626,0.009900000099990109,28,nan
30.4362480656176,-1.43851112710148,-1.28779821925471,81.275616781255,-10.8835825462886,11.7190094510937,13.172017441596,-30.7750342807961,-23.5706323000882,54.4185638865981,1.51288378511903,47.294515267396,-34.5204476194605,-46.9377422236819,-15.9716206690433,-19.2761623038779,-12.0508904527182,24.5115788823073,0.990001,28,nan
